Country Name,country_code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.21153500000,1323.22068700000,1498.27035000000,1448.98435000000,1109.26050100000,1650.18943400000,1242.73450200000,1080.14718600000,,,,,,,,,
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,158.088126000000,160.892201000000,169.684413000000,188.273584000000,182.644907000000,196.079709000000,207.114815000000,202.027517000000,210.544381000000,231.467668000000,251.669900000000,251.870260000000,276.30678000000,342.643406000000,422.618722000000,451.10462000000,474.437574000000,507.044017000000,551.546601000000,630.998868000000,767.099139000000,1006.17184300000,907.700994000000,791.194714000000,686.964175000000,637.116828000000,580.023030000000,630.962364000000,645.443167000000,638.626406000000,727.559411000000,757.809100000000,663.482334000000,652.610035000000,650.210421000000,805.622558000000,876.027926000000,897.84921200000,876.266283000000,609.183152000000,628.840267000000,586.573887000000,621.693593000000,761.960233000000,922.869892000000,1067.92060600000,1225.83190000000,1379.84671800000,1521.94071000000,1414.33125600000,1627.0749670000,1779.85473100000,1800.18917400000,1860.15512100000,1886.52398800000,1635.04422600000,1452.27420100000,1542.24464900000,1612.7355320000,1617.66888100000,1480.47864200000,1621.10097000000,1696.43999300000,1580.78792800000,1516.35448000000
Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,462.407687000000,508.194666000000,580.572420000000,717.754836000000,1127.75046400000,1205.05577900000,1297.26876900000,1536.42407600000,1741.91886700000,2195.33129700000,3020.37399700000,2957.44910800000,2958.17112600000,2769.62724900000,2762.72700900000,2686.70035000000,2482.87991700000,2812.46387400000,2931.99261100000,2919.81903300000,3319.4570080000,3408.22890100000,3598.3542790000,3456.59431500000,3660.45463700000,4164.78535300000,4299.27540200000,4464.71515800000,4488.03724800000,4723.5231370000,4843.33711900000,4837.13024100000,5129.72824300000,6055.63854300000,6950.24614600000,7767.22043200000,8636.71591800000,10035.9595470000,10960.8112450000,9289.98962900000,9773.34614600000,10864.4855230000,10805.9481930000,11103.7133300000,11381.9969280000,10408.6618380000,10444.2724480000,11271.7930200000,12009.7862050000,11958.5107040000,10699.2911710000,12369.0639780000,13598.1107990000,14222.966048000,15291.69577000
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,479.373227000000,470.047211000000,511.225883000000,676.480649000000,682.841925000000,693.150688000000,585.225492000000,538.961154000000,586.866567000000,683.1642790000,828.688008000000,829.888819000000,783.429221000000,719.585066000000,735.13352200000,761.407991000000,1042.99511200000,1017.85413700000,846.60177000000,821.355129000000,970.059626000000,855.105076000000,740.471319000000,963.785699000000,989.500758000000,768.710751000000,987.048712000000,661.668233000000,513.569380000000,542.692548000000,529.089383000000,518.88050100000,568.10257300000,663.696212000000,726.560882000000,844.169182000000,861.970708000000,878.885792000000,1081.8684580000,1128.28046200000,1045.20958200000,1219.80189100000,1210.79264700000,1382.5757840000,1489.67633400000,1298.10946600000,1434.87018100000,1555.79477800000,1825.59971800000,1935.2931820000,2167.22001800000,2362.58827200000,2389.73729800000,2940.93352900000,3244.82899700000
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,377.579400000000,394.80774700000,409.105638000000,424.025532000000,434.893752000000,481.71875,574.84107700000,644.042967000000,680.595348000000,707.674445000000,724.484902000000,767.990366000000,784.951675000000,857.69079200000,1041.08454700000,1190.01968500000,1301.86536300000,1665.94384900000,1927.90601400000,2072.28775300000,2117.87083400000,2367.76851800000,2429.92391500000,2332.69790300000,2260.63795000000,2255.97717700000,2271.04733300000,2469.06737300000,2886.42980200000,1328.57013400000,941.591736000000,1079.72521300000,968.895253000000,1022.44583500000,1433.54255700000,1609.82504400000,1962.88495800000,2067.59814900000,2428.58642000000,1898.1801820000,1988.22172900000,1714.64846600000,2202.340682000,2516.10404000000,2887.7721730000,3453.42865900000,5002.65798700000,5530.17615600000,6576.08546300000,7129.5768630000,7943.60482800000,7949.88867200000,8851.24050700000,9043.19281500000,9108.18905400000,8813.61705400000,5644.2061060000,6049.52128600000,6665.74180500000,6629.66775200000,4755.39221700000,5029.84838500000,6084.43876700000,5494.07409400000,7430.70219200000
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437.17517000000,2726.59305500000,2959.33644900000,3143.10143100000,3820.96427500000,4882.51158200000,5247.70081000000,5172.41757500000,5560.916178000,5651.62327500000,5421.6448440000,5712.47802800000,6554.62808400000,8675.39633700000,10650.1290100000,11641.5410320000,13167.8954730000,16110.4817270000,18744.3192280000,16586.7527810000,16899.448681000,18469.4354320000,17516.9691050000,18312.7805150000,18770.9289900000,16442.0760860000,16636.0769130000,17645.5298720000,19573.3717030000,19406.0589680000,19735.4858280000,22132.4483030000,21334.6011010000,24673.5482980000,26147.9028430000
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9925.14071000000,7229.31149800000,7151.15243800000,7254.58887400000,8243.89895500000,10738.0887610000,10796.7399450000,10436.7260660000,11131.5666630000,11401.4906790000,10135.7219110000,10375.6255870000,11639.1297780000,14711.674874000,17103.8297780000,17969.7095910000,19563.005059000,23725.1596000000,27461.9764170000,24501.7897290000,23329.8417690000,24940.6284840000,22442.1417860000,23236.9655320000,24013.0682060000,20697.2748530000,21447.8377800000,23303.077706000,25888.0481070000,25814.1687170000,25392.0651090000,29187.369383000,28373.8382270000,32610.110923000,34089.3527650000
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2128.38884400000,2304.49788600000,2485.49414700000,2675.10362400000,2961.06283200000,3227.91678200000,3477.93731300000,3746.2478750000,3953.12834000000,4262.97496500000,4729.40501000000,5125.32917500000,6018.45963200000,7290.71401900000,8078.27876800000,10102.7548640000,10852.6438270000,11432.15272500,12602.3664020000,14855.7663050000,17073.2406590000,15564.0119620000,13719.2113980000,12590.0946130000,13080.1803910000,13647.2005590000,17955.1571460000,21761.2144550000,24499.4053180000,25625.3103690000,30549.6692750000,31777.0327990000,32753.8047030000,24390.1538000000,26045.8148930000,30254.2972930000,33022.5649480000,30324.4510930000,30605.6227190000,30969.1033510000,29632.7736100000,27259.4806740000,29957.9387650000,37292.4214340000,42758.2015500000,43378.6152120000,46531.6001120000,53568.5645520000,55817.4392710000,46707.8673220000,52542.8274140000,60379.7748160000,57749.8251330000,60844.2767110000,59583.7140000000,51197.9529340000,51820.3972480000,53300.8587280000,54181.9069780000,51773.0464560000,52653.7565930000,61174.9680220000,55296.9371470000,55567.0890080000,57723.2345030000
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,101.572800000000,121.795719000000,127.095766000000,146.391131000000,171.608410000000,180.977226000000,192.744540000000,182.773360000000,190.386590000000,245.233982000000,254.161125000000,301.119152000000,315.028466000000,463.251616000000,536.161004000000,567.884817000000,520.799626000000,562.711578000000,609.960650000000,713.953305000000,908.375602000000,925.368713000000,843.043007000000,842.750203000000,726.345119000000,509.885951000000,611.298158000000,764.752134000000,865.25154400000,831.847150000000,1277.69173000000,1273.01224500000,1361.8169800000,1397.26593300000,1461.36400100000,1750.75400800000,1619.19119700000,1705.39874900000,1546.51519300000,1501.66426700000,1668.9749130000,1467.5389020000,1351.86550200000,2060.18418100000,2581.24172800000,2945.36394900000,3035.06156100000,3180.86121500000,2999.82816900000,3239.7578010000,3992.95199600000,4312.34243400000,4347.99569300000,3951.12008100000,3771.90796500000,3420.75357100000,3239.80707500000,3853.99147900000,3973.46344900000,3913.12644000000,3454.784217000,3966.29863300000,3889.65277000000,3741.69010700000,3936.10969200000
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25528.412619000,26403.8143690000,27317.5178880000,28149.0997860000,28529.7324690000,37134.912423000,37839.6283820000,37308.6147800000,34701.3058490000,31708.3110120000,34861.469529000,30150.8998380000,32548.4366850000,36476.6300830000,38077.5444870000,40027.9175990000
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,288.058144000000,270.279647000000,287.04477400000,308.195248000000,332.304986000000,328.484884000000,337.64622900000,333.233799000000,314.351071000000,314.179859000000,343.88118800000,401.608022000000,546.951095000000,648.531964000000,744.506898000000,806.232644000000,814.47477400000,1044.35311300000,1376.5465130000,2030.13590300000,2478.36470300000,2557.20665500000,2440.6841740000,2426.33460800000,2487.64499200000,2754.14571000000,3368.4740950000,3871.77852000000,4392.19864900000,4689.1345080000,5642.072897000,5654.63975700000,6520.48950500000,6978.68075400000,6974.86770600000,7180.66832700000,7004.33603900000,7746.69851300000,8209.51444300,8243.23610100000,8063.65500600000,8153.2986370000,8864.16919500000,9070.28460800000,10827.671636000,11802.1118280000,12782.9938930000,12669.3026690000,11265.4376270000,9747.09180500000,10934.79494600,12110.0937460000,12337.1554670000,14821.2921480000,15188.1902180000,15333.1051730000,16566.9946040000,17480.3651910000,18440.2340460000,19141.5118740000,14041.4754070000,14982.9111490000,16836.6721900000,18262.7115850000,17858.8226380000
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,183.525070000000,196.293562000000,223.934209000000,234.899748000000,254.217527000000,270.830585000000,239.30759600000,272.914639000000,293.330341000000,363.554844000000,335.451367000000,392.515070000000,448.237759000000,458.830061000000,706.579580000000,903.713462000000,976.48924000000,951.240399000000,1107.78304500000,1146.36179300000,1458.23976400000,1675.79747400000,1702.68062500000,1775.83203700000,1706.21944800000,1543.7649400000,1208.16084300000,997.128134000000,897.70876300000,809.044028000000,978.489617000000,1000.07798700000,990.138251000000,992.771367000000,712.387717000000,779.699100000000,918.195857000000,940.826590000000,960.837505000000,978.17453200000,1138.1884850000,1186.82913500000,1183.2473450000,1220.179077000,1368.1148230000,1533.90166500000,1718.78347200000,1937.61138600000,2429.12477100000,2462.20193600000,2730.61477100000,2952.14349400000,1897.66115000000,985.892669000000,1060.59105900000,847.731632000000,656.3490590000,851.502005000000,1098.0668640000,1109.53926000000,572.355290000000,663.614246000000,1051.67149600000,847.372723000000,
Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18325.7458110000,17803.9471770000,18859.1890270000,21246.00980000,24122.3028180000,28734.2873060000,29443.8523030000,31453.8228750000,24596.8938020000,23093.8498270000,23626.726318000,22633.9527500000,22412.2069350000,24014.2653350000,25736.101625000,26946.4178520000,25614.8372710000,31625.616593000,31780.5217070000,20690.9160550000,27329.2885090000,31280.5418020000,35470.2151610000,37506.7798430000
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,102.819470000000,107.320380000000,112.619958000000,114.710861000000,118.594107000000,123.56227600000,125.779460000000,128.210000000000,126.87277500000,129.175849000000,125.882078000000,131.816411000000,150.369806000000,162.371866000000,159.998979000000,207.476255000000,203.713117000000,215.935450000000,252.511382000000,222.914739000000,228.770492000000,193.971580000000,176.083751000000,167.180975000000,182.175881000000,202.710985000000,203.354450000000,213.931730000000,263.544648000000,246.355379000000,290.599045000000,302.487268000000,290.648286000000,220.729965000000,173.928895000000,203.964853000000,216.912541000000,201.384077000000,219.779531000000,186.638531000000,163.121664000000,194.32295300000,219.061392000000,289.087621000000,445.850767000000,838.092108000000,906.897261000000,980.483531000000,1166.36883500000,1035.63719700000,1141.80069300000,1308.1421870000,1354.34344700000,1304.88743000000,1278.78981400000,993.990731000000,861.831768000000,854.46120000000,948.656630000000,893.336442000000,866.947815000000,946.358500000000,966.036468000000,989.058529000000,1016.08880700000
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,91.3802570000000,80.5543140000000,72.5209930000000,76.4669230000000,86.1944410000000,98.0103080000000,104.345471000000,98.7397970000000,97.260582000000,106.446179000000,115.371975000000,120.627148000000,134.020482000000,164.713133000000,182.701578000000,201.194079000000,201.071872000000,228.08829200000,217.901256000000,248.354131000000,282.172717000000,296.638660000000,306.301092000000,315.356014000000,336.28597000000,362.345630000000,355.377869000000,345.154436000000,376.514745000000,400.299436000000,422.071410000000,451.285275000000,499.112755000000,540.427509000000,641.960438000000,781.741244000000,886.702999000000,906.494304000000,818.794663000000,892.253402000000,972.835201000000,1026.65178900000,1127.25359700000,1266.11021700000,1456.96949100000,1673.19345100000,1999.86336000000,2510.42534800000,3154.17117900000,3398.53280300000,4104.80586800000,4970.50790200000,5497.15733900000,6020.72681000000,6446.13733500000,6664.48716500000,6758.74015500000,7323.51023200000,8136.36881800000,8379.40686900000,8485.42025800000,10086.4785160000,10220.360504000,10239.674334000,10513.9755660000
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.22850900000,2254.65192500000,2377.65466400000,2315.90404500000,2138.29840800000,2110.35937700000,1898.99337200000,2114.95523900000,2173.058806000,2239.45079700000,2164.95616300000,1878.15718100000,2043.31743900000,2079.9775160000,2339.61918400000,2877.8352430000,3720.49294800000,4656.24851300000,5627.10828400000,7238.14435700000,8939.98290600000,7063.63891100000,8268.157719000,10016.6162730000,10406.7915590000,10953.7259870000,10297.0853610000,8004.56642000000,7653.97807100000,8560.70709900000,8890.61596600000,9034.43209100000,8456.58174700000,9987.98864400000,11410.4415320000,12106.9240910000,13257.56545100
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,102.238986000000,104.830749000000,107.761210000000,114.616211000000,130.069304000000,142.685103000000,159.095922000000,163.944828000000,164.256945000000,174.653254000000,159.778184000000,174.569697000000,198.7610540000,234.418058000000,315.097903000000,338.605701000000,331.595625000000,406.342301000000,420.507009000000,443.461428000000,549.433467000000,451.047897000000,372.494830000000,335.532471000000,304.296330000000,312.867204000000,422.277297000000,482.289599000000,516.536239000000,491.999321000000,575.094512000000,549.808012000,564.71733600000,414.013995000000,328.600956000000,419.220335000000,452.068437000000,448.001097000000,461.158246000000,445.291484000000,409.889803000000,396.692655000000,445.238691000000,538.16537800000,560.266309000000,551.259850000000,552.50227100000,607.588224000000,718.948786000000,720.694169000000,704.987164000000,783.989380000000,762.392048000000,826.543259000000,855.585285000000,751.052405000000,772.581787000000,792.765487000000,851.130807000000,826.260654000000,853.578220000000,939.613374000000,898.758154000000,985.697513000000,1043.14092900000
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,102.814571000000,109.728794000000,116.179493000000,120.658599000000,128.642227000000,140.899874000000,164.533414000000,170.666972000000,178.839753000000,191.438735000000,197.097903000000,199.662202000000,215.582023000000,278.285063000000,342.978898000000,363.526350000000,405.408734000000,461.659142000000,548.233113000000,612.08876000000,708.729450000000,748.156726000000,770.398953000000,826.932302000000,846.934168000000,773.823924000000,842.098436000000,970.452523000000,1164.20096200000,1341.72978400000,1559.11209300000,1765.62267400000,1971.60879900000,2245.13688700000,2517.70732600000,2864.36515700000,3054.65690800000,2473.14097000000,1847.70379300000,2033.24490500000,2005.97694500000,1889.93432500000,2089.75183100000,2347.54001300000,2641.56268700000,2867.70383400000,3331.32043500000,3918.52817400000,4309.13509300000,4135.43987000000,4973.86288800000,5373.6232830000,5725.52802800000,6018.08244700000,5801.1978920000,5688.85335400000,5833.57715600000,6413.09182500000,7099.77650100000,7605.69657800000,6985.64393900000,7057.20754800000,6909.35281800000,7195.10130900000,7345.13569000000
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.03612900000,457.767826000000,337.833146000000,287.620124000000,261.271255000000,207.034457000000,172.035089000000,150.088550000000,213.749146000000,175.023765000000,136.925716000000,168.676285000000,186.951638000000,233.58124800000,305.745159000000,333.927151000000,401.018403000000,516.997211000000,703.327376000000,664.795656000000,737.338883000000,833.601978000000,952.452820000000,1028.19704300000,1081.54402900000,956.916311000000,788.710482000000,829.45714800000,834.288405000000,871.022373000000,834.311715000000,896.748053000000,1052.17949500000,1178.47990100000,1341.20229000000
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.221678000000,845.932942000000,821.029865000000,848.155047000000,831.99873200000,811.354156000000,788.418914000000,622.13478000000,592.247247000000,557.894220000000,565.022638000000,590.791293000000,545.519003000000,633.835488000000,756.034976000000,935.540801000000,1228.94870300000,1379.23009700000,1604.01618500000,1996.59310700000,2414.96072000000,3605.50395100000,3707.97850700000,4058.53937000000,5143.61929300000,6053.8748470000,6599.64529100000,7164.14536200000,5759.497904000,5686.98041000000,5828.4816620000,6125.05169700000,6648.0348960000,6592.60146000000,7051.20211100000,8156.35212000000,8232.65226000000,8571.60702900000
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,355.846240000000,383.121337000000,390.859219000000,412.941867000000,446.561073000000,466.391519000000,499.885355000000,495.184585000000,517.09877200000,562.686405000000,598.279206000000,648.914579000000,711.593936000000,932.049390000000,1189.53204900000,1214.08465700000,1302.17748700000,1400.03369500000,1639.7891570000,1798.26242600000,2151.0552220000,2410.91246600000,2157.55881100000,1845.09033300000,1895.44587700000,1833.07953200000,1811.75620000000,1906.40454400000,2049.98456500000,2230.30101500000,2428.56164100000,2591.12551200000,2789.46347200000,3260.45442800000,3745.77577300000,3984.63422200000,4256.72395100000,4593.92906600000,4564.44163400000,4029.37170500000,4388.92770700000,4222.97595900000,3714.37621000000,3728.72861100000,4252.83966500000,5103.97192200000,5926.88361600000,6927.88457900000,7989.38092000000,7386.60130700000,9114.95264400000,10277.044381000,10277.5033530000,10420.2573340000,10506.5803080000,8616.95753400000,8301.80532500000,9163.64829400000,8875.74361400000,8654.9472120000,7240.29672400000,8382.42554000000,9482.77639900000,10593.1164300000,10784.3171530000
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.621010000000,189.794649000000,235.064768000000,264.066995000000,283.058000000000,302.736982000000,344.013328000000,348.86424100000,345.59091000000,269.987313000000,492.457669000000,587.804356000000,533.982476000000,534.901154000000,474.420767000000,487.464555000000,464.667002000000,540.154584000000,628.153219000000,686.579296000000,813.060177000000,939.045241000000,1022.61903200000,1204.56841500000,1224.74957800000,1319.59297400000,1335.54390100000,1266.17768000000,1219.46599700000,1562.36458100000,1630.86938500000,2684.82702400000,2343.24523400000,1502.51964500000,1343.14886000000
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,143.393041000000,145.817065000000,144.685688000000,155.280737000000,168.932648000000,182.388053000000,189.597625000000,202.572601000000,221.249360000000,239.295699000000,261.436378000000,287.79209400000,318.21237200000,381.763756000000,570.8258080000,637.023416000000,762.903755000000,855.608668000000,891.618214000000,1075.74529400000,1266.96167800000,1199.39736400000,1299.7299780000,1379.31215400000,1396.08438800000,1453.88640000000,1515.49739400000,1287.16915200000,1211.75021700000,1181.70229400000,1551.3318250000,1021.7804750000,1019.88704600000,875.599089000000,897.479717000000,975.846138000000,1056.46578600000,1075.36776800000,1072.89061300000,1135.62755500000,1246.01975100000,1225.81474100000,1168.3592730000,1263.91574500000,1463.30467100000,1657.84296900000,1885.14870200000,2240.98836800000,2656.83046100000,2512.8438200000,2817.90380200000,3234.88259900000,3414.87165900000,3147.24679200000,3071.92772000,2799.45441800000,2828.10049000000,2822.35969100000,2784.50967700000,2667.55895300000,2375.4738440000,2712.78189400000,2970.11428800000,2792.71457500000,2905.83377200000
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,349.470975000000,315.094854000000,352.953093000000,427.631288000000,457.916448000000,544.754241000000,635.712890000000,633.477864000000,621.073532000000,655.66235900000,612.943576000000,695.805077000000,830.153020000000,1077.6835920000,1069.83546800000,1139.0553820000,1323.40098600000,1370.36142600000,1383.47386600000,1956.66180400000,2084.02759500000,2214.91474800000,2135.52111100000,1888.83194000000,1952.14626200000,1995.07667500000,1753.51667600000,1759.4805320000,1936.04104000000,2195.44890000000,2477.72620100000,2750.34778600000,2797.06560100000,3218.45304000000,2914.23774000000,3416.08356600000,3849.99375800000,4384.17058700000,4219.24670100000,4136.59010900000,4123.90347200000,3987.98618800000,4365.92929800000,4638.8978540000,4676.84802500000,4700.44940500000,4912.57966300000,4933.07466900000,4863.76384600000,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,85.1907210000000,88.537440000000,92.475978000000,101.699730000000,113.953994000000,118.725583000000,93.5095090000000,100.49023200000,103.257624000000,111.460473000000,116.640108000000,121.457638000000,121.825771000000,142.63419200000,167.031857000000,172.084671000000,160.6996740000,181.897615000000,201.52609200000,220.868329000000,261.180796000000,267.20705200000,268.048426000000,281.59105100000,270.882249000000,290.836562000000,302.215568000000,330.263804000000,344.39140700000,338.645008000000,359.953973000000,303.81805700000,315.53713100000,302.994995000000,342.723112000000,370.570694000000,400.095114000000,415.002724000000,413.705058000000,437.936254000000,440.253668000000,446.418919000000,462.898836000000,532.66154700000,606.478042000000,686.338193000000,769.387768000000,967.697912000000,958.275511000000,1054.43555900000,1294.02742100000,1397.0068240000,1387.18205900000,1405.85695500000,1528.49038400000,1570.54142500000,1722.90703400000,1956.06707600000,1988.3663330000,2067.05975700000,1957.20343700000,2273.72055800000,2385.08341600000,2532.37560100000,2691.64556300000
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,158.088126000000,160.892201000000,169.684413000000,188.273584000000,182.644907000000,196.079709000000,207.114815000000,202.027517000000,210.544381000000,231.467668000000,251.669900000000,251.870260000000,276.30678000000,342.643406000000,422.618722000000,451.10462000000,474.437574000000,507.044017000000,551.546601000000,630.998868000000,767.099139000000,1006.17184300000,907.700994000000,791.194714000000,686.964175000000,637.116828000000,580.023030000000,630.962364000000,645.443167000000,638.626406000000,727.559411000000,757.809100000000,663.482334000000,652.610035000000,650.210421000000,805.622558000000,876.027926000000,897.84921200000,876.266283000000,609.183152000000,628.840267000000,586.573887000000,621.693593000000,761.960233000000,922.869892000000,1067.92060600000,1225.83190000000,1379.84671800000,1521.94071000000,1414.33125600000,1627.0749670000,1779.85473100000,1800.18917400000,1860.15512100000,1886.52398800000,1635.04422600000,1452.27420100000,1542.24464900000,1612.7355320000,1617.66888100000,1480.47864200000,1621.10097000000,1696.43999300000,1580.78792800000,1516.35448000000
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,633.975608000000,677.713824000000,703.620804000000,756.284907000000,779.766015000000,793.357739000000,767.537871000000,796.703860000000,783.173634000000,794.529655000000,828.919857000000,894.45305300000,1067.46412600000,1273.3221360000,1962.02689200000,2318.69169800000,2344.93028300000,2907.3734770000,3258.0927570000,4155.1594200000,5559.05209500000,6159.70947300000,7091.40621900000,6689.80831200000,6613.11947400000,6212.00065300000,3984.99609700000,3941.12014000000,3655.81977000000,3481.84505800000,4047.25093600000,4205.37778300000,4277.47436900000,3646.71231700000,3839.96290200000,4114.68908500000,4427.27832400000,4393.94496900000,4612.70900300000,5179.08350800000,6178.58975600000,6657.41466900000,6762.93080800000,8445.04653500000,9871.03419800000,12346.4373090000,14152.6607420000,16606.675361000,21298.9945260000,14634.0565000000,16815.424737000,19151.0870230000,20332.1389530000,21304.9776450000,21908.3017800000,19887.2337360000,17449.1623530000,17578.6417770000,17575.8042840000,17293.4730120000,15358.8612970000,17679.1812560000,20874.37682900,18639.259241000,19314.7163430000
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,200.671835000000,201.419167000000,231.91940800000,228.484794000000,217.269013000000,223.750680000000,228.044765000000,248.91225500000,257.738833000000,280.476910000000,320.272103000000,414.626613000000,493.172122000000,623.75935300000,741.35491600000,751.741946000000,829.983963000000,945.964678000000,1113.44445000000,1323.62643800000,1247.12801300000,1177.30518600000,1183.8417230000,1143.2812870000,1134.99813100000,1186.50651500000,1244.76663600000,1266.07583300000,1239.23860200000,1476.43160500000,1537.87916500000,1784.81850200000,1649.18537300000,1733.46614700000,1968.16600900000,2107.40815600000,2202.06090600000,2285.01933500000,2376.06566800000,2199.04465900000,2235.71981600000,2320.7723810000,2725.8643150000,3067.41936400000,3146.8260740000,3322.56933600000,3726.91672900000,4255.05008000000,4080.09032400000,4291.86120900000,4420.64772200000,4297.26782500000,4369.79345800000,4458.97895500000,4014.94773700000,3847.80354400000,3619.03247300000,3628.10366500000,3528.87213300000,3548.65363700000,3906.93926300000,3708.8481240000,3950.3753420000,4350.3717970000
Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,267.091208000000,274.350891000000,298.241021000000,337.019857000000,354.365541000000,369.967082000000,424.984610000000,459.449369000000,501.12130900000,543.947401000000,487.565087000000,430.897260000000,537.337529000000,661.080822000000,880.728168000000,1121.54326900000,1227.92409700000,1371.96185700000,1510.18531100000,2013.37374300000,1515.64589900000,1536.66562100000,1360.23825200000,1275.68337600000,1209.05149400000,1326.42701400000,1461.49658700000,1649.96264800000,1685.69479200000,1948.59179500000,2689.52621900000,2649.27260000000,2743.65320300000,3057.93737500000,2176.2801810000,2774.61627200000,2929.15394900000,3020.99347100000,4329.56244000000,3969.47359400000,4192.44316700000,3045.55414000000,3583.19745900000,4637.88218500000,5960.77898900000,7303.01388900000,7953.07848000000,9711.22376100000,10843.5036940000,9012.99945800000,10622.7020440000,11300.7852220000,11713.2849830000,12578.1878630,12165.220135000,11049.9951100000,10970.0458950000,10695.550196000,9568.83506300000,9215.44049900000,8638.73903800000,9743.21277800000,10674.504158000,13105.6585000000,15473.2872640000
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,456.640628000000,477.922530000000,521.514045000000,600.583601000000,708.060575000000,656.326313000000,611.972553000000,548.821357000000,546.037353000000,565.932549000000,571.0192960000,634.203765000000,537.440653000000,533.130094000000,567.195381000000,480.095934000000,556.736791000000,599.750747000000,823.087505000000,976.047477000000,1084.66707200000,1134.33175600000,1165.63710400000,1141.17904400000,1278.65870100000,1284.76446100000,1427.80960500000,1461.08618000000,1459.64937100000,1558.60396600000,1579.41906300000,1456.78409400000,1750.25175100000,2006.84249900000,2322.56265100000,2304.82694300000,2396.26844300000,2794.16310100000,3088.30877400000,2683.96749500000,3024.8170790000,3636.08140000000,3598.46163100000,3510.21640100000,3528.85858100000,3357.83417700000,3808.69755000000,4165.66338700000,4466.12034900000,5115.13076000000,4976.11254100000,5905.08198100000,5911.32727100000,6344.7750190000,
